event_id,name,epoch,pred_sigma_min,T0,P,duration_hours,mag_V,depth_mmag,current_oc_min,min_telescope_inches,ra,dec,n_obs_recent,exoclock_priority,recent_activity_flag,events_per_month,network_needed,campaign_flag,ttv_flag,snr_proxy,time_since_last_obs_days,last_obs_jd,Tmid_utc,obs_frac,obs_max_alt,obs_min_alt,obs_mean_airmass,obs_visible,obs_peak_time_jd,ttv_amplitude_min,ttv_signal_strength,ttv_significance_class,instrument_difficulty,instrument_difficulty_norm,aperture_exoclock,required_aperture,aperture_ratio,instrument_flag,instrument_feasible,aperture_consistency,instrument_penalty,science_priority_numeric,science_recency_score,campaign_intensity,campaign_intensity_norm,S1,S2,S3,S4,S5,S6,base_score,final_score,priority_group,obs_frac_pct,final_score_pct,obs_interpretation,ephemeris_interpretation,score_interpretation,science_interpretation,synergy_explanation,score_breakdown,summary_text,flag_labels
KELT-23Ab_868,KELT-23Ab,868,0.1276512689478706,2459292.838984,2.25528757,2.29,10.31,21.47,0.03,5.0,232.14663583333333,66.35876222222221,26,low,True,13.302073047828662,False,False,0,94.12,1929.1968684042804,2459292.838984,2026-07-28 22:16:01.404,0.7,52.013044545000675,37.109622833457856,1.3937663403424352,1,2461250.3444606946,0.03,0.0015,none,5,0.8333333333333334,5.0,4.5050215035069305,0.18770922931278877,OK,True,0.9010043007013862,1.0,2,0.037037037037037035,3.0,0.35294117647058826,5,1,5,3,2.037037037037037,2,3.155555555555556,3.155555555555556,0,0.9566115702479339,0.9504132231404959,excellent visibility,well constrained ephemeris,top priority target,low ExoClock priority; 26 observations in the last year (well monitored),no special coordination required,"{'priority': 'top priority target', 'score': 3.155555555555556, 'visibility': 'excellent visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'low ExoClock priority; 26 observations in the last year (well monitored)', 'coordination': 'no special coordination required', 'network': False, 'campaign': False}",top priority target. well constrained ephemeris. excellent visibility. low ExoClock priority; 26 observations in the last year (well monitored).,—
WASP-12b_3557,WASP-12b,3557,0.21707765123026898,2457368.4973,1.091418859,3.0,11.57,17.81,-5.43,5.0,97.6366525,29.672296111111113,30,low,True,27.487155598069062,False,False,0,41.49,3853.5385529613122,2457368.4973,2026-07-29 04:09:40.095,0.0,25.038164996496775,-18.067952018991413,42.63676457212295,0,2461250.7553251735,5.43,0.27149999999999996,weak,5,0.8333333333333334,5.0,7.720368758032886,0.3216820315847036,OK,True,1.5440737516065772,1.0,2,0.03225806451612903,4.5,0.5294117647058824,5,2,5,1,2.032258064516129,3,3.154838709677419,3.154838709677419,0,0.41838842975206614,0.9473140495867769,limited visibility,well constrained ephemeris,top priority target,low ExoClock priority; 30 observations in the last year (well monitored),partial visibility,"{'priority': 'top priority target', 'score': 3.154838709677419, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'low ExoClock priority; 30 observations in the last year (well monitored)', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",top priority target. well constrained ephemeris. limited visibility. TTV signal weak. low ExoClock priority; 30 observations in the last year (well monitored).,—
WASP-12b_3558,WASP-12b,3558,0.21712933239568538,2457368.4973,1.091418859,3.0,11.57,17.81,-5.43,5.0,97.6366525,29.672296111111113,30,low,True,27.487155598069062,False,False,0,41.49,3853.5385529636405,2457368.4973,2026-07-30 06:21:18.684,0.0,53.659437986158025,4.777914353784373,3.0298630532400086,0,2461251.846744028,5.43,0.27149999999999996,weak,5,0.8333333333333334,5.0,7.720368758032886,0.3216820315847036,OK,True,1.5440737516065772,1.0,2,0.03225806451612903,4.5,0.5294117647058824,5,2,5,1,2.032258064516129,3,3.154838709677419,3.154838709677419,0,0.41838842975206614,0.9473140495867769,limited visibility,well constrained ephemeris,top priority target,low ExoClock priority; 30 observations in the last year (well monitored),partial visibility,"{'priority': 'top priority target', 'score': 3.154838709677419, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'low ExoClock priority; 30 observations in the last year (well monitored)', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",top priority target. well constrained ephemeris. limited visibility. TTV signal weak. low ExoClock priority; 30 observations in the last year (well monitored).,—
WASP-140b_1209,WASP-140b,1209,0.4464373048928334,2458546.856513,2.2359844,1.45,11.12,14.06,-0.62,5.0,60.38562416666666,-20.45108611111111,2,medium,True,13.41690934874143,False,False,0,38.81,2675.1793401772156,2458546.856513,2026-07-28 15:51:37.601,0.0,1.2013764813055259,-49.91985917047811,88.39679142952595,0,2461250.07751853,0.62,0.031,none,5,0.8333333333333334,5.0,10.159070407995387,0.4232946003331411,OK,True,2.0318140815990775,1.0,3,0.3333333333333333,4.5,0.5294117647058824,5,1,5,1,3.3333333333333335,3,3.1500000000000004,3.1500000000000004,0,0.41838842975206614,0.9431818181818182,limited visibility,well constrained ephemeris,top priority target,medium ExoClock priority; 2 observations in the last year,partial visibility,"{'priority': 'top priority target', 'score': 3.1500000000000004, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'medium ExoClock priority; 2 observations in the last year', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",top priority target. well constrained ephemeris. limited visibility. medium ExoClock priority; 2 observations in the last year.,—
WASP-145Ab_1146,WASP-145Ab,1146,0.3221702973035128,2459223.52249,1.76903829,1.04,11.59,10.29,-0.36,8.01,322.25287291666666,-58.836194444444445,2,medium,True,16.958366684081213,False,False,0,19.24,1998.5133631881326,2459223.52249,2026-07-29 08:08:58.814,0.0,-10.130760141211026,-39.106089917260995,,0,2461250.7562362733,0.36,0.018,none,5,0.8333333333333334,8.01,17.410300804875824,0.7254292002031594,OK,True,2.173570637312837,1.0,3,0.3333333333333333,4.5,0.5294117647058824,5,1,5,1,3.3333333333333335,3,3.1500000000000004,3.1500000000000004,0,0.41838842975206614,0.9431818181818182,limited visibility,well constrained ephemeris,top priority target,medium ExoClock priority; 2 observations in the last year,partial visibility,"{'priority': 'top priority target', 'score': 3.1500000000000004, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'medium ExoClock priority; 2 observations in the last year', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",top priority target. well constrained ephemeris. limited visibility. medium ExoClock priority; 2 observations in the last year.,—
HATS-37Ab_536,HATS-37Ab,536,2.9916866101543613,2458929.42463,4.3315611,2.92,12.341,6.75,12.03,10.08,199.80193166666666,-22.986869444444444,1,alert,True,6.925909460217472,False,True,1,12.82,2292.6112221400253,2458929.42463,2026-07-29 15:22:26.014,0.0,37.81539884453776,6.08632758569895,2.984066867995806,0,2461251.22252331,12.03,0.6014999999999999,moderate,3,0.5,10.08,18.129562319088922,0.7553984299620384,OK,True,1.7985676903858059,1.0,5,0.5,5.577772838065242,0.656208569184146,2,4,3,1,5.0,5,3.15,3.15,0,0.41838842975206614,0.9390495867768595,limited visibility,well constrained ephemeris,top priority target,ExoClock alert target; 1 observations in the last year,active campaign target; partial visibility,"{'priority': 'top priority target', 'score': 3.15, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'ExoClock alert target; 1 observations in the last year', 'coordination': 'active campaign target; partial visibility', 'network': False, 'campaign': True}",top priority target. well constrained ephemeris. limited visibility. TTV signal moderate. ExoClock alert target; 1 observations in the last year. part of an active campaign.,📡 Campaign
WASP-68b_865,WASP-68b,865,2.4911135360718477,2456852.93247,5.0843153,5.14,10.67,7.36,10.49,5.7,305.0957745833333,-19.314700277777778,0,alert,False,5.900499522521744,True,True,1,43.51,4369.103383065201,2456852.93247,2026-07-29 08:44:44.485,0.0,-5.748113203431374,-57.53827717303746,,0,2461250.7810704284,10.49,0.5245,moderate,3,0.5,5.7,6.061919503156681,0.25257997929819503,OK,True,1.0634946496766107,1.0,5,1.0,7.2701498567565235,0.8553117478537087,2,4,3,1,5.0,5,3.15,3.15,0,0.41838842975206614,0.9390495867768595,limited visibility,well constrained ephemeris,top priority target,ExoClock alert target; no observations in the last year,multi-site coordination required; active campaign target; partial visibility,"{'priority': 'top priority target', 'score': 3.15, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'ExoClock alert target; no observations in the last year', 'coordination': 'multi-site coordination required; active campaign target; partial visibility', 'network': True, 'campaign': True}",top priority target. well constrained ephemeris. limited visibility. TTV signal moderate. ExoClock alert target; no observations in the last year. part of an active campaign. requires multi-site coordination.,"📡 Campaign, 🌍 Network"
WASP-6b_1491,WASP-6b,1491,0.23037664381617312,2456239.963197,3.36100218,2.61,11.91,27.82,0.99,5.28,348.1572366666667,-22.673965833333334,3,medium,True,8.925909116786114,False,False,0,47.02,4982.072655952536,2456239.963197,2026-07-29 17:11:58.270,0.0,-44.84650779386837,-84.22258502326842,,0,2461251.298591088,0.99,0.0495,none,5,0.8333333333333334,5.28,7.745185347852445,0.3227160561605185,OK,True,1.4668911643659932,1.0,3,0.25,4.177772735035834,0.4915026747100981,5,1,5,1,3.25,3,3.1375,3.1375,0,0.41838842975206614,0.9359504132231405,limited visibility,well constrained ephemeris,top priority target,medium ExoClock priority; 3 observations in the last year (moderately monitored),partial visibility,"{'priority': 'top priority target', 'score': 3.1375, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'medium ExoClock priority; 3 observations in the last year (moderately monitored)', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",top priority target. well constrained ephemeris. limited visibility. medium ExoClock priority; 3 observations in the last year (moderately monitored).,—
WASP-77Ab_1843,WASP-77Ab,1843,0.2592551563875108,2458744.19174,1.360028897,2.18,10.12,22.93,0.45,5.0,37.15510833333334,-7.060663888888889,4,low,True,22.05835483802959,False,False,0,103.84,2477.844113086816,2458744.19174,2026-07-29 05:22:50.572,0.4,54.760582665735626,25.180363345093934,1.5051420203542287,1,2461250.7978075463,0.45,0.0225,none,5,0.8333333333333334,5.0,4.093552433270207,0.17056468471959196,OK,True,0.8187104866540414,1.0,2,0.2,4.5,0.5294117647058824,5,1,5,2,2.2,3,3.13,3.13,0,0.9183884297520661,0.9338842975206612,excellent visibility,well constrained ephemeris,top priority target,low ExoClock priority; 4 observations in the last year (moderately monitored),partial visibility,"{'priority': 'top priority target', 'score': 3.13, 'visibility': 'excellent visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'low ExoClock priority; 4 observations in the last year (moderately monitored)', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",top priority target. well constrained ephemeris. excellent visibility. low ExoClock priority; 4 observations in the last year (moderately monitored).,—
WASP-175b_878,WASP-175b,878,1.0245638741290435,2458559.95607,3.06529535,2.69,12.959,12.47,5.63,7.03,166.31892583333334,-34.12277111111111,1,high,True,9.78698512689813,False,False,0,12.92,2662.0797832333483,2458559.95607,2026-07-29 18:49:48.279,0.0,25.473745521647384,-5.455325486802218,13.242625582568861,0,2461251.2012532293,5.63,0.2815,weak,4,0.6666666666666666,7.03,18.472312412078463,0.7696796838366026,OK,True,2.6276404569101652,1.0,4,0.5,4.43609553806944,0.5218935927140517,4,2,4,1,4.5,3,3.125,3.125,0,0.41838842975206614,0.9318181818181818,limited visibility,well constrained ephemeris,top priority target,high ExoClock priority; 1 observations in the last year,partial visibility,"{'priority': 'top priority target', 'score': 3.125, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'high ExoClock priority; 1 observations in the last year', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",top priority target. well constrained ephemeris. limited visibility. TTV signal weak. high ExoClock priority; 1 observations in the last year.,—
KELT-7b_644,KELT-7b,644,0.142624171738733,2459489.270919,2.73476573,3.49,8.54,9.83,-1.62,5.0,78.29553625,33.3181675,1,medium,True,10.969861027182025,True,False,0,115.84,1732.7649333742447,2459489.270919,2026-07-28 23:01:19.061,0.0,-14.328332053069953,-28.35076257742772,,0,2461250.5411928357,1.62,0.081,none,4,0.6666666666666666,5.0,4.0,0.16666666666666666,OK,True,0.8,1.0,3,0.5,6.5,0.7647058823529411,5,1,4,1,3.5,4,3.1249999999999996,3.1249999999999996,0,0.41838842975206614,0.9287190082644629,limited visibility,well constrained ephemeris,top priority target,medium ExoClock priority; 1 observations in the last year,multi-site coordination required; partial visibility,"{'priority': 'top priority target', 'score': 3.1249999999999996, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'medium ExoClock priority; 1 observations in the last year', 'coordination': 'multi-site coordination required; partial visibility', 'network': True, 'campaign': False}",top priority target. well constrained ephemeris. limited visibility. medium ExoClock priority; 1 observations in the last year. requires multi-site coordination.,🌍 Network
WASP-35b_964,WASP-35b,964,0.34791949157564145,2458203.005233,3.1615687,3.16,10.94,20.05,0.71,5.0,76.08180166666666,-6.229826666666667,1,medium,True,9.48896033794869,True,False,0,70.23,3019.030620010104,2458203.005233,2026-07-29 06:09:35.343,0.0,48.45845690726799,2.598319055673725,3.574091637869267,0,2461250.838603507,0.71,0.0355,none,4,0.6666666666666666,5.0,5.30432226591927,0.22101342774663624,OK,True,1.060864453183854,1.0,3,0.5,6.346688101384607,0.7466691883981891,5,1,4,1,3.5,4,3.1249999999999996,3.1249999999999996,0,0.41838842975206614,0.9287190082644629,limited visibility,well constrained ephemeris,top priority target,medium ExoClock priority; 1 observations in the last year,multi-site coordination required; partial visibility,"{'priority': 'top priority target', 'score': 3.1249999999999996, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'medium ExoClock priority; 1 observations in the last year', 'coordination': 'multi-site coordination required; partial visibility', 'network': True, 'campaign': False}",top priority target. well constrained ephemeris. limited visibility. medium ExoClock priority; 1 observations in the last year. requires multi-site coordination.,🌍 Network
KELT-9b_1470,KELT-9b,1470,0.2844472426584656,2459074.460549,1.48111897,3.85,7.56,8.28,3.35,5.0,307.8598058333333,39.93882361111111,7,low,True,20.25495629159351,True,False,0,125.89,2147.5753033794463,2459074.460549,2026-07-30 04:54:40.392,0.525,65.03386719093788,20.25531663636527,1.6363700132111334,1,2461251.6213008333,3.35,0.1675,none,4,0.6666666666666666,5.0,4.0,0.16666666666666666,OK,True,0.8,1.0,2,0.125,5.0,0.5882352941176471,5,1,4,3,2.125,3,3.1187500000000004,3.1187500000000004,0,0.9338842975206612,0.9256198347107438,excellent visibility,well constrained ephemeris,top priority target,low ExoClock priority; 7 observations in the last year (well monitored),multi-site coordination required,"{'priority': 'top priority target', 'score': 3.1187500000000004, 'visibility': 'excellent visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'low ExoClock priority; 7 observations in the last year (well monitored)', 'coordination': 'multi-site coordination required', 'network': True, 'campaign': False}",top priority target. well constrained ephemeris. excellent visibility. low ExoClock priority; 7 observations in the last year (well monitored). requires multi-site coordination.,🌍 Network
